,Pearl,JOEY_Bellevue,Novilhos_Brazilian_Steakhouse,Chipotle_Mexican_Grill,Seastar_Restaurant_&_Raw_Bar,Burgermaster,Chutneys,Blue_C_Sushi,Applebee's,Thai_Kitchen,Swish_Swish,El_Tapatio,Maggiano's,Zeeks_Pizza,The_Goose_Pub_N_Eatery,Top_Gun_Seafood_Restaurant,Dairy_Queen,Red_Mango,Lucky_Strike,Southgate_Garden,Starbucks,Jamba_Juice,McDonald's,Din_Tai_Fung,Specialty's_Cafe_&_Bakery,KFC,Taco_Bell,Subway,John_Howie_Steak,Lunchbox_Laboratory,Domino's_Pizza,Sushi_In_Joy,Teriyaki_House,Kidd_Valley,McCormick_&_Schmick's_Seafood_&_Steaks,Facing_East_Taiwanese_Restaurant,Outback_Steakhouse,Burger_King,Taco_Del_Mar,Peaks_Frozen_Yogurt_Bar,Bis_On_Main,California_Pizza_Kitchen,Wild_Ginger,Firenze_Ristorante_Italiano,Sacks_Gourmet_Sandwiches,Spice_Route,Noble_Court_Restaurant,The_Parlor_Billiards_&_Spirits,Garlic_Crush,MOD_Pizza,Red_Robin_Gourmet_Burgers,Wild_Wheat_Bakery_Cafe_&_Restaurant,Panera_Bread,Cloud_9,Pho_Saigon_Garden,El_Parral,Sam's_Sports_Bar,Asian_Gardens_Buffet,Wendy's,Paolo's_Italian_Restaurant,Jack_In_The_Box,Thai_Chili_Restaurant,Maggie's_On_Meeker,Olive_Tree,Banyan_Tree_Restaurant,Goldensteer_Steak_And_Rib_House,BBQ_Pete's,Mama_Stortini's_Restaurant_&_Bar,Ram_Restaurant_&_Brewery,Duke's_Chowder_House_Kent_Station,Baja_Fresh,Bigfoot_Java,Aloha_Hawaiian_Grill,Reds_Wine_Bar,Noba_Express,Cave_Man_Kitchens,Gonzo's_Bar_and_Grill,Dilettante_Chocolates,Shindig_Martini_Bar,Giovanni's_Gourmet_Pizza,Shari's_Restaurant,Fortune_Seafood_Restaurant,Cutters_Point_Coffee,Rich's_5_Star_Pizza,Sweet_Themes_Bakery,Jersey_Mike's_Subs,Pizza_Hut,Pho_To_Chau_Vietnamese_Restaurant,Carl's_Jr.,Five_Guys_Burgers_&_Fries,Galloping_Gerties_Restaurant,Kyoto_Japanese_Restaurant,Great_India_Cuisine,Black_Angus_Steakhouse,Casa_Mia_Italian_Restaurant,Steeped_In_Comfort,Burs_Restaurant,Delong's_Deluxe,La_Palma_Mexican_Restaurant,Carrs_Restaurant,Tijuana_Taco_Restaurant,Cho_Dang_Tofu,Moonrise_Cafe,AAA_Buffet,Cold_Stone_Creamery,Green_Coconut_Tree,Sunny_Teraki,El_Toro,Oaktree_Food_&_Drink_Company,Cham_Korean_BBQ_Buffet,Palace_Restaurant,Pizza_Casa,Forza_Coffee,Six_Billiards,Great_American_Casino,Papa_John's_Pizza,Olympus_Restaurant,Panda_Express,House_of_Donuts_of_Lakewood,Long_Beach_Cafe_Restaurant,Baskin-Robbins,Taco_Time,Macau_Casino,Mazatlan_Restaurant,Deja_Vu_Showgirls,Best_Burgers,Mama_Stortini's,Anthem_Coffee_&_Tea,Powerhouse_Restaurant_&_Brewery,Trackside_Pizza,Ayothaya_Thai_Cuisine,Charlie's_Restaurant,Olive_Garden,Cattin's_Family_Dining,IHOP,Bean_Tree,Buffalo_Wild_Wings,HG_Bistro,Cinnabon,Main_Garden_Restaurant,House_of_Kee,Sparks_Firehouse_Deli,Iron_Chef,The_Loose_Wheel_Bar_&_Grill,Sonic_Drive-In,Oasis_Cafe_At_Sunrise,Famous_Dave's,Ricky_J's,Jason's_Restaurant,Karma_Indian_Cuisine_and_Lounge,Denny's,Summit_Pub,Forever_Sushi,Bob's_Burgers_and_Brew,Mrs_Turner's_Restaurant,Chili_Thai_Restaurant,Wok_and_Teriyaki_House,Out_&_About_Burgers,Toulouse_Petit,The_Paramount_Theatre,El_Corazon,The_Walrus_and_the_Carpenter,Poquitos,Teatro_Zinzanni,Century_Ballroom,La_Isla,Bastille_Cafe_&_Bar,Joule,Salumi,Columbia_City_Ale_House,Feierabend,Sport_Restaurant_&_Bar,Matt's_in_the_Market,Ballard_Loft,BalMar,Aston_Manor,The_Crab_Pot,Local_360,BOKA_Kitchen_+_Bar,Etta's_Seafood,Little_Uncle,The_Pink_Door,Tutta_Bella_Neapolitan_Pizzeria,Barolo_Ristorante,Via_Tribunali,Momiji,West_Five,Queen_Sheba,Lecosho,Market_Grill,Dahlia_Lounge,India_Bistro,Georgia's_Greek_Restaurant_&_Deli,Shalimar_Restaurant,India_Express_Restaurant,Il_Bistro,In_the_Bowl,88_Keys_Dueling_Pianos_&_Sports_Bar,Serious_Pie,T.S._McHugh's,Taki's_Mad_Greek,The_Harvest_Vine,Shilla_Restaurant,Sloop_Tavern,Paragon_Restaurant_&_Bar,McCormick_&_Schmick's_Harborside,Bing's,Hard_Rock_Cafe,Showbox_SoDo,Three_Girls_Bakery,Poco_Wine_Room,Ballard_Annex_Oyster_House,Maharaja_Cuisine_of_India,Purple_Dot_Cafe,C.I._Shenanigans,Adriatic_Grill_-_Italian_Cuisine_&_Wine_Bar,Harmon_Brewery_&_Restaurant,Stanley_&_Seafort's,The_Lobster_Shop,Marzano's_Restaurant,Gateway_To_India,Jimmy_John's,Red_Lobster,North_China_Garden,Matador_Tacoma,Shakbrah_Java,The_Swiss,Club_Silverstone,Ben_Dews_Clubhouse_Grill,MSM_Deli,West_End_Pub_&_Grill,Southern_Kitchen,The_Hub,Happy_Teriyaki,Moctezuma's_Mexican_Restaurant,The_Old_Spaghetti_Factory,Doyle's_Public_House,Anglea's,Azteca_Mexican_Restaurant,Arby's,Than_Brothers,Galanga_Thai_Cuisine
2362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.994976012,0,0,0,0,0,0,1.91810664,0,0,0,0,0,0,0,0,0,0,0,0,0,2.509614602,0,0,0,4.129857179,0,0,0,0,0,0,0,0,0,0,0,3.130421415,2.27594005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.903611229,0,0,0,0,0,0,0,0,0,0,0,3.78228772,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.767846399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.940909701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.389802154,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,0,0,2.869097174,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.249524543,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.007386195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.084624891,0,0,0,0
2364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.006379995,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2365,0,0,0,0,0,0,0,0,4.792502343,0,0,0,0,0,0,0,4.247572018,0,0,0,0,0,0,0,0,0,0,2.309690992,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.873694444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.876215316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.078705253,0,0,0,0
2366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.904896824,0,0,0,0,0,0,4.728215474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.028861937,0,0,0,0,0,0,0,0,0,3.940733949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.017602518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.130643991,0,0,0,4.867511345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4.833410841,0,4.139287545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.944089827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,0,0,0,0,0,0,3.973955482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.086018016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.241272763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4.968693943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333933466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,0,0,0,0,0,0,0,0,3.675004175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2.952530635,2.862499376,0,0,0,0,0,0,0,0,4.191387307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.879216055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.107605059,0,0,0,0,0,0,0,0,0,0,0,0,0,3.012297068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.974644026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.371844532,0,0,0,0,0,0,0,0,0
2369,0,0,0,0,0,3.93983416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.889732995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.108665832,0,0,0,0,4,0,0,3.876848201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.974152315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.810618232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.824360378,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.302256308,0,0,0,0,0,0,3.712515694,0,0,0,0,0,0,3.901244168,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,3.125270518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.123784243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.361444162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.722902443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.620019341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.069824346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.227721346,0,0,0,0,2.878139958,0,4.827237309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.739105285,0,0,0,0,0,0,0,0,0,0,0,0,1.314713401,0,0,0,0,0,0,0,3.080848392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18666319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.842118196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.864088672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.928890504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.006582325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.157981736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.020944889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.183624708,0,0,0,0,0,0,0,0,0,0,4.869030588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.756624514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.074326799,0,0,5,0
2374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.077389503,0,0,0,0,0,0,0,0,0,4.726594718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.758918397,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.200530638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.170515328,0,0,0,0,0,0,0,0,0,0,4.132678445,0,0,0,4.782984689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.773742594,0,0,0,0,0,0,0,0,0,0,2.775217001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027054903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.961184147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.112690736,0,0,0,0,0,0,0,0,0,0,0,0,0,4.231480775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.001570816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.327047143,0,0,0,0
2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.183875802,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.739375164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.958758409,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.112233754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,2.844908409,0,0,0,0,0,0,0,0,0,0
2377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.164841025,4.585187414,0,0,0,1.940106452,0,1.144801319,0,0,0,0,1.580743595,0,0,0,0,0,0,0,0,0,1.154323773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.011528221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.706690897,0,0,0,0,0,4.68777121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.295846027,0,0,0,0,0,0,0,0,0,0,4.979928017,0,0,0,0,0,0,0,0,4.9318825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.791426993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85034864,0,0,0,0,0,0,0,0,0,0,0,2.862594987,0,0,0,0,0,0,0,0,0,0,3.986562189,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.990873408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.893412027,0,0,0,0,0,0,0
2379,0,0,0,0,4.665051786,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.841050577,0,0,0,0,0,0,3.630012424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.905153836,0,0,0,0,3.589620546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,0,0,1.20430453,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3.275577143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.819992404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3.902842229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.249184057,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3.0729698,0,0,0,4.010739244,0,0,0,0,0,0,0,0,0,0,0,3.800895136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.906540564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.281345393,3.824637073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.860315949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.883101221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.994702092,0,4.907938154,0,0,0,0,0,0,0,0,0,0,0,0,2.438856688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.790855417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
